popularity,followers,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
95,76904299,0.726,0.535,-7.804,0,0.0476,0.0533,1.38E-05,0.0984,0.375,98.067
95,76904299,0.807,0.319,-8.152,0,0.0581,0.133,0.000338,0.101,0.299,94.992
95,67326139,0.738,0.885,-5.547,0,0.206,0.0133,0,0.0821,0.752,112.878
95,67326139,0.65,0.825,-4.645,1,0.0325,0.0215,2.44E-05,0.0936,0.593,118.091
95,67326139,0.706,0.505,-6.923,1,0.193,0.142,0,0.164,0.388,160.053
95,76904299,0.767,0.438,-8.726,0,0.29,0.181,0,0.142,0.381,86.975
95,76904299,0.503,0.795,-4.505,1,0.335,0.178,0,0.042,0.265,149.981
95,76904299,0.928,0.481,-9.35,0,0.287,0.105,0,0.176,0.613,134.007
95,76904299,0.507,0.429,-7.726,1,0.326,0.0518,0,0.109,0.0744,91
95,76904299,0.695,0.343,-10.798,1,0.0432,0.0743,1.04E-06,0.107,0.229,85.84
95,76904299,0.773,0.664,-5.603,1,0.211,0.218,0.000117,0.105,0.472,140.161
95,67326139,0.76,0.476,-8.103,1,0.241,0.294,0,0.1,0.354,147.01
95,76904299,0.555,0.596,-9.09,0,0.375,0.133,0,0.123,0.145,77.324
95,76904299,0.62,0.619,-6.567,1,0.221,0.0546,0,0.31,0.524,152.114
95,76904299,0.833,0.673,-6.981,0,0.315,0.329,0,0.136,0.753,148.019
95,76904299,0.868,0.623,-8.595,1,0.101,0.0249,0,0.125,0.498,105.446
95,76904299,0.878,0.406,-9.961,1,0.248,0.134,0.000234,0.112,0.784,128.014
95,76904299,0.781,0.594,-6.959,0,0.0485,0.0136,0,0.162,0.0628,129.895
95,76904299,0.582,0.677,-7.081,1,0.172,0.0312,6.6E-06,0.122,0.205,193.818
95,76904299,0.794,0.653,-7.839,1,0.104,0.0489,4.88E-05,0.1,0.397,117.996
95,76904299,0.585,0.909,-6.474,1,0.0707,0.0891,9.7E-05,0.119,0.758,93.372
95,76904299,0.558,0.468,-5.812,1,0.173,0.159,0,0.586,0.405,81.977
95,67326139,0.773,0.819,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987
95,76904299,0.816,0.538,-6.354,0,0.0617,0.0142,0.000496,0.099,0.156,97.054
95,76904299,0.837,0.692,-6.266,1,0.26,0.239,0,0.158,0.364,103.958
95,76904299,0.53,0.884,-5.581,0,0.457,0.332,1.98E-06,0.355,0.28,87.194
95,76904299,0.831,0.651,-8.363,1,0.437,0.0125,0,0.0809,0.502,120.065
95,76904299,0.473,0.824,-3.68,0,0.163,0.482,0,0.605,0.374,77.888
95,76904299,0.734,0.892,-1.856,1,0.125,0.0648,0,0.58,0.605,138.031
95,76904299,0.646,0.899,-2.232,1,0.298,0.0337,0,0.232,0.685,164.119
95,76904299,0.881,0.636,-4.629,1,0.287,0.00606,0,0.111,0.715,163.949
95,76904299,0.916,0.301,-7.657,1,0.237,0.117,0,0.089,0.351,100.518
95,76904299,0.529,0.838,-2.619,1,0.212,0.337,0,0.127,0.355,88.052
95,76904299,0.687,0.429,-13.075,1,0.192,0.0407,0,0.142,0.336,141.966
95,76904299,0.85,0.473,-5.747,0,0.209,0.117,0.0103,0.108,0.38,85.454
95,67326139,0.797,0.573,-7.85,1,0.319,0.159,0,0.144,0.445,124.995
95,76904299,0.666,0.465,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937
95,67326139,0.555,0.619,-7.918,1,0.0314,0.0323,0.000224,0.0917,0.141,95.032
95,76904299,0.724,0.531,-4.108,0,0.298,0.225,0,0.11,0.141,89.901
95,76904299,0.834,0.433,-9.607,1,0.174,0.0258,0,0.633,0.229,133.938
95,76904299,0.5,0.449,-10.977,1,0.442,0.422,7.96E-06,0.115,0.104,144.206
95,67326139,0.55,0.611,-7.475,1,0.137,0.162,6.88E-05,0.121,0.243,148.062
95,76904299,0.522,0.679,-5.401,1,0.405,0.114,0,0.231,0.296,79.849
95,76904299,0.395,0.922,-2.176,1,0.375,0.19,0,0.134,0.558,162.361
95,76904299,0.458,0.452,-9.299,0,0.047,0.342,1.94E-05,0.0703,0.316,86.318
95,76904299,0.746,0.475,-11.243,0,0.113,0.0175,1.1E-05,0.197,0.292,80.006
95,76904299,0.59,0.468,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287
95,67326139,0.375,0.605,-7.268,0,0.0729,0.612,0.0448,0.147,0.128,175.946
95,76904299,0.758,0.474,-8.72,1,0.147,0.0152,0,0.116,0.0542,76.061
95,67326139,0.667,0.721,-5.349,0,0.033,0.00248,6.24E-05,0.0753,0.703,100.018
95,76904299,0.78,0.799,-6.359,1,0.15,0.158,0,0.209,0.414,109.944
95,67326139,0.504,0.498,-8.24,1,0.0499,0.131,0,0.0929,0.196,87.221
95,76904299,0.722,0.252,-14.411,0,0.0761,0.0671,0,0.0852,0.275,79.923
95,76904299,0.806,0.558,-6.538,1,0.172,0.00496,1.45E-06,0.16,0.26,85.011
95,76904299,0.694,0.314,-7.82,1,0.116,0.611,2.07E-06,0.117,0.341,119.905
95,76904299,0.733,0.361,-11.129,1,0.135,0.348,0.000285,0.0942,0.0361,94.902
95,76904299,0.627,0.614,-6.006,0,0.17,0.0211,0,0.0286,0.758,96.038
95,76904299,0.764,0.271,-5.697,1,0.0414,0.037,0,0.175,0.0371,116.019
95,67326139,0.507,0.644,-7.485,1,0.0641,0.00413,0,0.217,0.172,179.913
95,76904299,0.925,0.355,-9.309,0,0.55,0.0413,0,0.141,0.383,92.988
95,67326139,0.573,0.63,-8.389,1,0.105,0.189,2.31E-05,0.259,0.218,77.525
95,76904299,0.559,0.716,-3.964,0,0.39,0.737,0,0.252,0.504,176.618
95,76904299,0.91,0.585,-7.572,0,0.257,0.0536,0,0.127,0.599,129.011
95,76904299,0.568,0.535,-9.306,1,0.513,0.217,0,0.114,0.326,83.589
95,76904299,0.758,0.491,-9.877,1,0.138,0.00354,6.5E-06,0.292,0.334,140.121
95,76904299,0.766,0.442,-8.558,1,0.356,0.000107,6.12E-05,0.111,0.39,201.8
95,76904299,0.654,0.839,-5.076,0,0.443,0.00531,0,0.308,0.549,74.886
95,76904299,0.787,0.329,-9.991,1,0.391,0.0207,2.95E-06,0.118,0.209,137.85
95,67326139,0.659,0.291,-8.275,0,0.0348,0.405,0,0.0771,0.406,119.829
95,76904299,0.77,0.637,-5.53,1,0.345,0.103,0,0.171,0.431,94.966
95,76904299,0.709,0.579,-8.686,1,0.063,0.00934,0,0.353,0.697,133.028
95,67326139,0.542,0.72,-5.136,0,0.0628,0.147,0,0.348,0.623,149.828
95,76904299,0.776,0.482,-11.269,1,0.0357,0.477,0.0456,0.11,0.134,136.008
95,67326139,0.768,0.574,-6.104,0,0.136,0.384,1.65E-05,0.336,0.278,74.949
95,76904299,0.73,0.576,-5.442,1,0.287,0.354,3.59E-05,0.15,0.155,92.131
95,76904299,0.714,0.582,-7.272,0,0.0808,0.0129,0,0.0774,0.338,92.819
95,76904299,0.568,0.56,-9.059,1,0.42,0.228,3.05E-06,0.39,0.246,130.019
95,76904299,0.657,0.571,-12.519,1,0.139,0.11,0.00123,0.0735,0.622,167.958
95,76904299,0.421,0.539,-5.456,0,0.274,0.779,0,0.111,0.523,89.177
95,76904299,0.735,0.449,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947
95,76904299,0.853,0.693,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967
95,76904299,0.694,0.674,-4.991,0,0.164,0.202,1.22E-05,0.138,0.46,143.067
95,67326139,0.456,0.679,-5.778,0,0.064,0.596,0.000573,0.129,0.107,92.026
95,76904299,0.647,0.667,-5.563,1,0.304,0.231,0,0.133,0.704,172.08
95,67326139,0.572,0.631,-9.836,0,0.0476,0.222,0,0.135,0.0713,134.078
95,67326139,0.517,0.677,-6.373,0,0.0746,0.0324,3.37E-05,0.189,0.192,173.978
95,76904299,0.623,0.74,-6.942,1,0.307,0.0635,0,0.366,0.35,82.877
95,76904299,0.461,0.696,-7.014,0,0.592,0.91,0,0.121,0.382,173.695
95,76904299,0.74,0.564,-6.71,1,0.0688,0.0126,0,0.126,0.129,158.114
95,76904299,0.573,0.495,-7.245,0,0.592,0.405,0,0.0969,0.255,179.196
95,67326139,0.772,0.504,-8.219,0,0.0761,0.129,0,0.125,0.244,140.035
95,76904299,0.889,0.372,-10.254,0,0.357,0.013,0,0.184,0.123,133.997
95,76904299,0.52,0.761,-6.75,1,0.536,0.139,1.13E-05,0.114,0.264,164.083
95,67326139,0.612,0.884,-4.113,0,0.0454,0.0759,0.00132,0.247,0.679,178.043
95,67326139,0.575,0.634,-8.1,1,0.068,0.0646,0,0.0878,0.191,109.825
95,67326139,0.548,0.433,-7.944,0,0.0333,0.19,0,0.163,0.1,120.009
95,76904299,0.447,0.834,-6.139,0,0.373,0.437,2.46E-06,0.383,0.296,94.63
95,76904299,0.555,0.481,-7.419,1,0.0322,0.124,0,0.101,0.098,107.793
95,76904299,0.519,0.851,-6.001,1,0.29,0.118,0,0.178,0.711,123.823
95,76904299,0.676,0.432,-9.51,1,0.502,0.00163,3.84E-06,0.0799,0.12,145.869
95,67326139,0.792,0.563,-4.836,1,0.0787,0.318,0,0.13,0.321,134.022
95,76904299,0.718,0.706,-5.709,1,0.06,0.0128,0,0.352,0.815,170.004
95,76904299,0.793,0.524,-7.827,1,0.156,0.0319,0,0.156,0.579,86.325
95,67326139,0.715,0.47,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965
95,76904299,0.864,0.477,-5.786,1,0.224,0.201,0,0.182,0.5,86.46
95,76904299,0.72,0.412,-8.687,0,0.223,0.196,0,0.342,0.179,114.408
95,76904299,0.831,0.502,-4.045,0,0.046,0.101,0,0.122,0.101,100.541
95,76904299,0.32,0.466,-6.77,1,0.0374,0.00645,0,0.133,0.338,177.693
95,67326139,0.68,0.826,-5.487,1,0.0309,0.0212,1.24E-05,0.543,0.644,118.051
95,76904299,0.41,0.82,-6.808,1,0.533,0.252,0,0.538,0.526,170.718
95,76904299,0.85,0.405,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976
95,76904299,0.916,0.571,-8.241,0,0.2,0.0173,1.11E-06,0.153,0.498,103.521
95,76904299,0.57,0.58,-5.547,1,0.21,0.0124,0,0.0498,0.404,171.812
95,76904299,0.457,0.906,-2.278,0,0.342,0.249,0,0.182,0.54,104.02
95,67326139,0.77,0.715,-5.92,1,0.045,0.0373,0.0018,0.0959,0.468,150.027
95,76904299,0.712,0.758,-4.835,1,0.26,0.343,0,0.141,0.903,140.02
95,76904299,0.414,0.677,-5.12,1,0.254,0.0248,0,0.0793,0.0853,172.521
95,76904299,0.787,0.635,-8.271,0,0.155,0.0253,0,0.357,0.237,130.018
95,76904299,0.813,0.453,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997
95,67326139,0.778,0.707,-3.606,0,0.0746,0.0459,0,0.111,0.458,126.684
95,76904299,0.468,0.266,-11.121,1,0.13,0.348,9.55E-06,0.209,0.222,153.294
95,67326139,0.472,0.714,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992
95,76904299,0.836,0.427,-8.516,0,0.27,0.0474,0,0.101,0.368,99.912
95,76904299,0.893,0.48,-3.728,0,0.356,0.00855,0,0.116,0.382,86.976
95,76904299,0.577,0.657,-5.881,0,0.224,0.179,0,0.615,0.624,81.952
95,76904299,0.615,0.594,-5.168,0,0.113,0.331,0,0.117,0.357,85.81
95,76904299,0.809,0.463,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98
95,76904299,0.854,0.554,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.072
95,76904299,0.557,0.428,-11.306,1,0.136,0.0673,0.0019,0.144,0.0996,103.009
95,76904299,0.926,0.427,-7.584,0,0.105,0.0703,0.000337,0.0818,0.304,96.025
95,76904299,0.578,0.449,-6.349,1,0.286,0.0618,2.17E-06,0.119,0.1,136.006
95,76904299,0.676,0.609,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037
95,76904299,0.686,0.385,-8.35,0,0.297,0.614,0,0.131,0.147,143.07
95,67326139,0.218,0.652,-7.953,0,0.0641,0.033,0.111,0.172,0.0599,65.375
95,76904299,0.35,0.845,-5.614,1,0.2,0.0107,0,0.123,0.45,99.643
95,67326139,0.537,0.746,-5.507,0,0.15,0.0236,1.01E-06,0.156,0.252,170.062
95,76904299,0.754,0.449,-9.211,1,0.109,0.0332,8.29E-05,0.552,0.357,77.169
95,76904299,0.689,0.784,-2.972,1,0.074,0.182,0,0.0843,0.561,99.954
95,67326139,0.603,0.563,-8.313,1,0.027,0.147,0,0.109,0.234,100.06
95,76904299,0.486,0.849,-5.432,1,0.246,0.0481,0,0.143,0.519,152.086
95,76904299,0.77,0.347,-10.265,1,0.0623,0.0511,2.57E-06,0.087,0.0583,84.957
95,76904299,0.913,0.608,-6.839,0,0.234,0.0671,0,0.533,0.578,97.063
95,76904299,0.8,0.56,-4.818,0,0.261,0.057,0,0.134,0.45,163.071
95,76904299,0.551,0.57,-7.385,0,0.351,0.28,0,0.424,0.505,85.687
95,76904299,0.801,0.521,-9.871,0,0.28,0.0136,0,0.179,0.412,108.025
95,76904299,0.822,0.318,-12.391,1,0.0575,0.493,0.0128,0.11,0.138,102.998
95,76904299,0.766,0.283,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04
95,76904299,0.907,0.633,-5.145,1,0.184,0.0876,2.6E-06,0.106,0.395,145.914
95,76904299,0.794,0.735,-4.204,1,0.054,0.108,0.00578,0.112,0.223,107.374
95,76904299,0.443,0.72,-3.743,0,0.0733,0.0669,0,0.0909,0.374,89.378
95,76904299,0.562,0.544,-5.065,1,0.369,0.536,0,0.17,0.231,159.517
95,67326139,0.671,0.428,-7.052,0,0.124,0.688,0.000182,0.119,0.362,148.04
95,67326139,0.476,0.718,-7.227,0,0.149,0.263,0.00261,0.109,0.361,183.932
95,76904299,0.844,0.491,-8.807,0,0.17,0.272,0,0.111,0.196,91.935
95,76904299,0.887,0.485,-9.358,0,0.2,0.0392,0,0.141,0.328,125.987
95,76904299,0.338,0.729,-6.419,0,0.102,0.758,3.24E-05,0.18,0.543,184.174
95,76904299,0.766,0.234,-7.544,0,0.159,0.332,0.00156,0.358,0.256,96.882
95,76904299,0.636,0.566,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894
95,76904299,0.825,0.373,-5.532,0,0.108,0.163,0,0.368,0.12,77.271
95,67326139,0.467,0.608,-7.847,1,0.0707,0.0909,8.83E-05,0.125,0.108,80.957
95,76904299,0.701,0.741,-6.157,1,0.313,0.112,0,0.699,0.588,140.177
95,67326139,0.501,0.403,-9.611,1,0.0747,0.116,1.03E-05,0.124,0.27,132.608
95,76904299,0.634,0.665,-5.984,0,0.176,0.0172,0,0.365,0.611,131.108
95,76904299,0.746,0.687,-7.475,1,0.382,0.155,0,0.137,0.283,143.931
95,76904299,0.918,0.58,-7.501,1,0.322,0.00108,6.12E-05,0.106,0.611,139.977
95,67326139,0.732,0.678,-4.977,1,0.0886,0.0867,2.41E-05,0.112,0.196,100.626
95,76904299,0.839,0.521,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992
95,76904299,0.845,0.479,-6.065,1,0.298,0.0104,1.79E-06,0.157,0.35,170.919
95,76904299,0.55,0.758,-6.472,1,0.347,0.433,0,0.162,0.53,89.368
95,76904299,0.606,0.811,-4.667,1,0.278,0.00782,1.49E-05,0.349,0.276,156.347
95,76904299,0.725,0.534,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974
95,76904299,0.618,0.727,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992
95,76904299,0.747,0.571,-7.916,1,0.478,0.38,0,0.534,0.553,172.104
95,76904299,0.813,0.551,-7.605,0,0.353,0.08,0,0.386,0.598,124.957
95,76904299,0.696,0.454,-6.756,0,0.153,0.123,0,0.155,0.136,92.928
95,76904299,0.566,0.465,-11.714,1,0.235,0.0555,0,0.567,0.177,143.015
95,76904299,0.963,0.346,-9.309,0,0.53,0.0355,0,0.108,0.562,119.957
95,67326139,0.694,0.685,-6.535,0,0.133,0.224,0,0.124,0.306,158.831
95,76904299,0.753,0.686,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055
95,76904299,0.681,0.569,-5.859,1,0.546,0.173,0,0.18,0.147,140.532
95,76904299,0.877,0.391,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018
95,76904299,0.378,0.566,-7.685,0,0.0482,0.149,0,0.382,0.196,87.691
95,76904299,0.754,0.575,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009
95,76904299,0.555,0.713,-4.549,1,0.0911,0.0845,0,0.712,0.725,79.934
95,76904299,0.653,0.341,-11.305,0,0.102,0.0481,3.51E-05,0.312,0.292,103.061
95,76904299,0.68,0.411,-9.761,1,0.434,0.0336,0,0.0889,0.161,193.131
95,76904299,0.395,0.852,-5.896,1,0.37,0.0657,0,0.262,0.112,76.428
95,67326139,0.679,0.587,-7.015,1,0.276,0.141,6.35E-06,0.137,0.486,186.003
95,76904299,0.776,0.675,-6.224,0,0.266,0.00196,0,0.227,0.27,131.984
95,76904299,0.867,0.558,-6.975,1,0.258,0.0884,4.05E-06,0.541,0.432,139.061
95,67326139,0.747,0.739,-6.008,1,0.0487,0.0106,2.22E-05,0.101,0.523,120.996
95,67326139,0.411,0.522,-7.295,1,0.0981,0.519,0,0.398,0.382,88.332
95,67326139,0.56,0.678,-6.167,0,0.0581,0.61,1.42E-05,0.111,0.29,122.585
95,76904299,0.89,0.667,-6.862,1,0.0521,0.0579,2.97E-05,0.108,0.522,105.099
95,76904299,0.484,0.78,-5.264,0,0.135,0.147,0,0.0572,0.271,137.105
95,67326139,0.722,0.331,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961
95,76904299,0.812,0.506,-7.706,0,0.116,0.281,0,0.325,0.554,145.074
95,76904299,0.59,0.493,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026
95,67326139,0.585,0.564,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003
95,67326139,0.372,0.478,-9.835,0,0.0503,0.482,0,0.0844,0.254,101.102
95,76904299,0.836,0.617,-4.363,1,0.0534,0.17,0,0.319,0.866,138.066
95,76904299,0.781,0.721,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011
95,76904299,0.67,0.515,-6.977,1,0.397,0.0705,0,0.25,0.422,122.006
95,76904299,0.684,0.486,-10.155,1,0.132,0.00268,0.000148,0.157,0.355,131.913
91,4944221,0.49,0.44,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095
91,4944221,0.774,0.706,-6.494,1,0.355,0.00163,1.28E-06,0.104,0.382,152.891
91,4944221,0.739,0.405,-10.897,1,0.085,0.443,0.207,0.158,0.128,157.09
91,4944221,0.88,0.428,-8.28,1,0.206,0.149,5.05E-05,0.114,0.333,100.007
91,4944221,0.9,0.365,-6.395,0,0.236,0.147,0.185,0.179,0.136,135.004
91,4944221,0.842,0.646,-3.897,1,0.239,0.000816,2.83E-05,0.0636,0.726,89.517
91,4944221,0.638,0.4,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133
91,4944221,0.847,0.733,-6.439,0,0.16,0.00574,1.04E-05,0.151,0.202,130.029
91,4944221,0.835,0.413,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004
91,4944221,0.782,0.435,-7.033,1,0.156,0.333,1.31E-05,0.342,0.242,82.996
91,4944221,0.819,0.626,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01
91,4944221,0.823,0.703,-2.691,1,0.298,0.0161,1.35E-06,0.294,0.26,178.043
91,4944221,0.647,0.667,-5.563,1,0.304,0.231,0,0.133,0.704,172.08
91,4944221,0.799,0.616,-8.809,1,0.157,0.319,0,0.134,0.667,114.014
91,4944221,0.697,0.709,-6.642,0,0.298,0.041,0.000296,0.0886,0.439,155.023
91,4944221,0.906,0.444,-8.692,0,0.384,0.136,6.44E-05,0.173,0.678,140.063
91,4944221,0.821,0.671,-5.893,1,0.18,0.00843,8.5E-05,0.0972,0.494,145.953
91,4944221,0.656,0.564,-8.925,0,0.0883,0.0167,1.39E-06,0.165,0.25,150.014
91,4944221,0.831,0.532,-5.319,0,0.301,0.0652,0,0.464,0.364,140.105
91,4944221,0.636,0.501,-7.26,0,0.329,0.413,0,0.339,0.196,82.309
91,4944221,0.635,0.793,-4.333,0,0.0322,0.000647,0.747,0.113,0.281,77.594
91,4944221,0.63,0.399,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016
91,4944221,0.82,0.718,-5.417,0,0.0962,0.438,0,0.11,0.599,97.994
91,4944221,0.675,0.23,-10.363,0,0.204,0.191,0,0.104,0.101,173.962
91,4944221,0.775,0.566,-6.661,1,0.283,0.0381,0.000341,0.127,0.479,160.351
91,4944221,0.914,0.572,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963
91,4944221,0.901,0.464,-9.789,0,0.0645,0.368,1.71E-05,0.238,0.638,109.004
91,4944221,0.845,0.399,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049
91,4944221,0.81,0.353,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031
90,14104401,0.81,0.353,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031
90,113216314,0.852,0.666,-6.923,0,0.184,0.135,0,0.798,0.726,91.046
90,113216314,0.624,0.876,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943
90,14104401,0.743,0.671,-5.241,1,0.122,0.0512,0,0.116,0.499,163.229
90,14104401,0.908,0.524,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015
90,113216314,0.641,0.324,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184
90,14104401,0.585,0.52,-6.136,0,0.0712,0.124,7.01E-05,0.131,0.129,159.801
90,66788230,0.731,0.845,-5.352,1,0.132,0.0132,0,0.0782,0.484,101.085
90,20472699,0.693,0.434,-8.786,0,0.385,0.204,0,0.277,0.542,147.066
90,66788230,0.583,0.817,-5.146,0,0.099,0.118,0,0.338,0.437,105.935
90,14104401,0.845,0.399,-7.509,1,0.312,0.00525,0.741,0.102,0.148,143.049
90,66788230,0.582,0.693,-5.048,1,0.0465,0.114,0,0.13,0.341,125.904
90,113216314,0.599,0.448,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05
90,20472699,0.568,0.636,-4.265,1,0.204,0.00671,0,0.105,0.879,113.497
90,20472699,0.798,0.545,-6.466,1,0.168,0.00904,9.48E-05,0.258,0.212,118.029
90,113216314,0.565,0.243,-8.367,1,0.0317,0.758,8.82E-06,0.285,0.239,81.655
90,113216314,0.794,0.637,-6.29,0,0.339,0.028,0,0.0919,0.393,103.868
90,14104401,0.821,0.694,-5.169,1,0.229,0.03,0,0.411,0.23,85.047
90,25239110,0.504,0.655,-8.644,0,0.0542,0.604,0.00193,0.364,0.262,99.982
90,20472699,0.705,0.873,-1.311,1,0.0504,0.0497,0,0.342,0.619,141.973
90,20472699,0.611,0.459,-3.926,0,0.0422,0.614,0,0.126,0.177,148.28
90,25239110,0.641,0.559,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982
90,20472699,0.595,0.656,-7.868,1,0.247,0.148,0,0.47,0.416,99.811
90,20472699,0.617,0.717,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992
90,20472699,0.732,0.243,-6.023,1,0.0435,0.939,0,0.111,0.106,102.087
90,20472699,0.588,0.554,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133
90,20472699,0.592,0.403,-8.768,0,0.414,0.62,0,0.54,0.391,105.169
90,14104401,0.877,0.444,-7.547,1,0.172,0.24,0,0.169,0.658,129.06
90,113216314,0.748,0.749,-5.916,0,0.516,0.142,0,0.0713,0.659,90.09
90,113216314,0.716,0.823,-5.313,0,0.0495,0.132,0,0.361,0.91,151.957
90,113216314,0.798,0.676,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956
90,20472699,0.465,0.735,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935
90,14104401,0.779,0.597,-9.652,0,0.434,0.723,4.47E-05,0.0508,0.646,173.986
90,14104401,0.775,0.566,-6.661,1,0.283,0.0381,0.000341,0.127,0.479,160.351
90,113216314,0.552,0.637,-6.568,1,0.0445,0.464,1.63E-05,0.136,0.333,97.97
90,20472699,0.752,0.396,-7.932,1,0.411,0.867,0,0.0486,0.417,116.016
90,66788230,0.674,0.641,-5.139,0,0.0339,0.149,0,0.0925,0.664,99.91
90,14104401,0.861,0.666,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041
90,113216314,0.614,0.379,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989
90,25239110,0.551,0.405,-12.756,0,0.0398,0.443,0.000217,0.11,0.341,135.017
90,20472699,0.752,0.69,-3.948,1,0.0642,0.27,0,0.303,0.396,148.07
90,20472699,0.76,0.524,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603
90,20472699,0.477,0.713,-6.805,1,0.126,0.0984,0.00844,0.0879,0.113,106.137
90,66788230,0.764,0.526,-7.355,1,0.212,0.0484,0,0.0718,0.588,114.91
90,20472699,0.683,0.776,-3.251,0,0.341,0.15,0,0.227,0.223,173.996
90,20472699,0.629,0.696,-5.572,0,0.348,0.0195,0,0.0554,0.623,93.034
90,20472699,0.335,0.769,-6.844,0,0.377,0.0716,0,0.322,0.334,77.275
90,20472699,0.531,0.803,-3.284,1,0.0717,0.0796,1.71E-05,0.176,0.221,142.113
90,20472699,0.628,0.692,-5.64,1,0.202,0.00244,0.0129,0.668,0.0963,124.887
90,14104401,0.82,0.718,-5.417,0,0.0962,0.438,0,0.11,0.599,97.994
90,20472699,0.588,0.793,-6.23,1,0.0794,0.466,0.000647,0.913,0.694,76.997
90,20472699,0.674,0.752,-4.073,1,0.333,0.552,0,0.787,0.236,145.076
90,14104401,0.63,0.399,-9.869,0,0.178,0.105,0.174,0.234,0.0657,183.016
90,20472699,0.761,0.673,-5.887,1,0.215,0.0917,1.04E-05,0.14,0.438,160.077
90,113216314,0.642,0.289,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996
90,20472699,0.442,0.71,-5.142,1,0.684,0.0264,0,0.618,0.508,205.116
90,25239110,0.144,0.541,-7.076,1,0.038,0.278,1.01E-05,0.101,0.0899,79.262
90,14104401,0.849,0.424,-9.579,0,0.324,0.0635,0,0.0834,0.153,145.887
90,20472699,0.688,0.384,-8.824,0,0.375,0.2,0,0.708,0.432,162.098
90,20472699,0.894,0.416,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96
90,25239110,0.236,0.249,-9.595,0,0.0348,0.811,1E-06,0.087,0.181,72.847
90,20472699,0.692,0.774,-2.48,0,0.0876,0.0623,0,0.873,0.349,134.952
90,25239110,0.324,0.416,-8.92,0,0.0368,0.262,3.69E-05,0.11,0.151,113.986
90,113216314,0.838,0.492,-5.69,0,0.038,0.251,0,0.262,0.895,115.092
90,20472699,0.529,0.9,-3.503,1,0.418,0.000248,1.21E-05,0.0426,0.434,180.291
90,14104401,0.84,0.543,-7.738,1,0.476,0.0399,0,0.117,0.161,170.067
90,20472699,0.542,0.914,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993
90,20472699,0.7,0.572,-6.459,1,0.0515,0.453,0,0.0871,0.686,109.985
90,14104401,0.89,0.607,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022
90,66788230,0.719,0.757,-5.167,0,0.0849,0.137,0,0.129,0.489,147.024
90,20472699,0.552,0.846,-4.912,1,0.342,0.0114,0,0.309,0.554,98.56
90,113216314,0.604,0.366,-7.881,1,0.0267,0.719,0,0.162,0.181,105.177
