Id,Name,Followers,Popularity
2qFr8w5sWUITRlzZ9kZotF,Jefferson Airplane,1459300,60
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1061326,64
21egYD1eInY6bGFcniCRT1,First Aid Kit,1159906,63
6TVVIyd0fsRDGg6WzHKyTP,Durand Jones & The Indications,289240,58
3ecREliS3Q8g2sCk40y0dw,Industria del Amor,1127681,58
2wSgVsgLUZeDJwoLcPO7ny,Pistol Annies,619105,54
2suYQj2pv0J5xZdNNqzDaU,Andrea Storm Kaden,10852,58
5ksRONqssB7BR161NTtJAm,Ace of Base,678188,64
0AunegKKH2ys98aLxq8G1A,Avant,1366060,55
5vBSrE1xujD2FXYRarbAXc,Years & Years,1960049,68
4IDpDJIDfK96HMLD4Tphyl,AJJ,231626,54
6Hd5hSFd33CfhMqtG3fjtx,Austin Snell,28735,53
74gcBzlQza1bSfob90yRhR,City and Colour,842855,59
7CQwac16i1W5ej8YpuL3dv,Boyce Avenue,3149580,69
4uSftVc3FPWe6RJuMZNEe9,Andrew Bird,557818,57
02NfyD6AlLA12crYzw5YcR,Jane's Addiction,1318197,56
3wWtfT7S2uVJJ3hGZlOLkZ,Judah & the Lion,281129,54
44LPOpECjnIlnwH91wo2ir,All Sons & Daughters,247311,55
1CYsQCypByMVgnv17qsSbQ,"Crosby, Stills, Nash & Young",1537280,59
2MMXs21RASEwAmU7gRheQ0,Arsenal Efectivo,534416,54
1aEYCT7t18aM3VvM6y8oVR,Alkaline Trio,358577,55
7tU1VKOuxiNZwBZC6RHidA,Alexis y Fido,5074593,65
6jdObwsrIjSRnBbMw6lPBj,Seals and Crofts,662565,56
3jFjgKOGfVLWfXX8q5wrsg,R.K.M & Ken-Y,535260,64
3Avni6DLpoxtanND8mG5t8,Ghost and Pals,214967,57
5p9CTsn5ueGU4oScNX1axu,August Burns Red,670186,56
6ovctVkv7d2fBdilDRYfDW,Antent,17543,61
2q10Wskc3lPYmEuV7rzMCv,Anthony Gonzalez,10339,57
4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,391631,56
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,9558234,80
1n65zfwYIj5kKEtNgxUlWb,Siouxsie and the Banshees,899660,59
1fd3fmwlhrDl2U5wbbPQYN,Apashe,301086,60
01oY6wumU3INVxo8ddX7mj,Acito,32721,51
6prmLEyn4LfHlD9NnXWlf7,Adam Lambert,1501547,62
46CH1Gp8l8QVly8bpG9JFG,Anita Baker,1187263,56
5V46QXboFTCK5MP40SwVRK,The Hip Abduction,34356,54
4TCAAIMmeZXCTVlHUsicOn,"Héctor Acosta ""El Torito""",802537,59
1Jl8u1U1GtBlwocZK5LWZv,JJ Grey & Mofro,154735,54
1mSJCvDX0W7Dn7S9C6vmvI,Anna of the North,206775,59
6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,346258,59
6FXMGgJwohJLUSr5nVlf9X,Massive Attack,2000000,65
3R6Kbe18UcjsGkBGWElC51,Los Austeros De Durango,440671,56
0OgdRTPItr9dw4XYp4JJUx,Fit For A King,348643,56
3mYFuz6iY7D9X78rOXg5CG,Akwid,1295318,62
11gWrKZMBsGQWmobv3oNfW,Alison Wonderland,469894,56
3rvluTyk2vmAj3dN1b0bw8,Angel Ureta,2276,57
6uQMkB156uIN27tFar9qQl,El As De La Sierra,481484,56
0nIyPY7J7G68WgQEOLHn0x,Anne Hathaway,46480,53
6Id8rcDNyBXPcgKQVfQ8rX,Samuel E. Wright,27513,56
4iBwchw0U0GZv5RfVYSMxN,Anyma,192891,66
7AUgYiThuW80zSOwY7Ub2g,El Mimoso Luis Antonio López,1347027,62
75RLThQWzIgIM7Jtp6KZic,$atori Zoom,81410,57
4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,957262,60
4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,830598,58
0fIdQWpwzU2oEtsoyArDOL,Ramon Ayala,1446724,55
5rjz63sgMaAUAyBMyCUK5D,Avery Anna,78891,52
56OjNTX2bkrdGcB0staUOV,A-Wall,55756,57
23xqmJEN3oVxwzqtNIyR5m,AnnenMayKantereit,1629787,69
0tbeZu9lv8YEKSQ9tZSslu,Amber Mark,392661,58
53Gnd3lGlcL8ua9Yyu9xDP,Amanda Cook,115445,55
0KKUc4amZyvswV2YL6WTar,Mariah Angeliq,440155,65
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,609710,56
2vd2HnNh4pdYa9gDVHFjEu,As I Lay Dying,918763,58
1q4618qKswelCGLoanFKQh,Joey Valence & Brae,205269,57
4pLxUMyDrijXynrUP59whJ,Shane Smith & the Saints,112132,54
7hIqJfRYGBWWT1Qxu6Cpd2,Andy Rivera,2933447,69
6XFITTl7cFTdopDY3lUdlY,J Alvarez,5201855,68
37BiX28I6pF104F92U1hDP,Ashley Monroe,146879,53
7EOpIcFOVG2PedJgVbCHJ2,Alta Elegancia,76162,56
6TvjXbopXg71XRM9OZWqUc,Arin Ray,283503,56
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,1246321,64
2L9DVKDXY3W8uRl5TwLbMC,Colby Acuff,31234,52
5bdLiUDd0rIMAkT1y6zLaE,Adelmar Borrego,1762,59
6NmMI7UnfmIpLRYoz8H9jm,Ankhal,195722,58
3CiuXDKttPUT0tWGHicFUH,Tim Atlas,75180,57
5v61OSg53KaQxGMpErkBNp,Anberlin,303789,54
1enyvmNKgt4BIIkVnt9FAV,Panchito Arredondo,447752,59
1enyvmNKgt4BIIkVnt9FAV,Panchito Arredondo,447752,59
5rX2c1zow6hCph8PnnU3kF,Astrud Gilberto,215081,60
7ceUfdWq2t5nbatS6ollHh,Paul Anka,619651,60
4fqk0Vw0VrIY8O2eWtmQO2,Anika Noni Rose,24171,56
0sJqZPLoTiqTqXz4nxKw94,Giovannie and the Hired Guns,64657,52
42FzVuyJH8YbkhzWSR2n8E,almost monday,72591,55
6n7nd5iceYpXVwcx8VPpxF,Antonín Dvořák,550354,60
7fmQXLCgx5q0vkGArvS6mm,Miguel Y Miguel,386625,58
67ZcPnEGiAlCx2O3sQarWV,Alexandra Kay,151934,53
5fikk4h5qbEebqK2Fc6e48,En Vogue,1284673,57
48Py72qV4J4hzvJXXRDNz0,Tre' Amani,9598,55
07EcmJpfAday8xGkslfanE,Kevin Abstract,702344,56
0AtQAehoytV7j1r4O16dRb,Cooper Alan,293110,56
43qxAkuKFB6fMNSeS5dO7Z,Ana Bárbara,1223821,64
5RdqZVi36tpDPYNPw8jJbO,Julie Andrews,112427,56
6HclTVD03WSY6GUpN16BkP,Claudio Abbado,49844,62
2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,643770,58
1QkpNJ56SmIN2EaqAXf1m7,Tito Y Su Torbellino,620734,57
1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,567389,57
6dn6x1XOng3LOAnfTjUn77,AJ Mitchell,871624,60
6fqjJNsLs7g6F3PXy01Xnw,AzChike,85880,51
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,15000999,77
4UhExRgMW9QR7oNmTI2lPG,Arrested Youth,126911,58
13pwqHspIhcy1IcAooefso,Will Wood and the Tapeworms,143224,56
0TF2NxkJZPQoX1H53rEFM1,Gladys Knight & The Pips,1174474,59
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,514118,62
6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,362070,60
5FkMS3KgG0cjiRm250NFTJ,Coco & Clair Clair,172255,57
2iLMJdaqsQ44X7MPRD7rR5,Arc De Soleil,45247,57
1LCsAfmP4l13EYtzDaLMAg,Kassi Ashton,19437,52
536osqBGKzeozje8BfcGsa,Allen Stone,339283,55
2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,559827,56
7npqy7rgdX2D3yfVyWExKo,Angel Y Khriz,974445,63
3AFsnAC0H9hes71BeRypbq,Fish in a Birdcage,76245,55
5WcisvYoq6332gCUX039Jd,We Are Messengers,226912,53
7HqrSDuI9lHuH1CDismTFg,AZ,343300,57
1DA8SLXtp8MMVpgaOWzMQr,Chuy Lizarraga y Su Banda Tierra Sinaloense,1461031,62
2yDodJUwXfdHzg4crwslUp,Allah-Las,263777,56
14Tg9FvbNismPR1PJHxRau,Sultan + Shepard,95126,59
3lFDsTyYNPQc8WzJExnQWn,Sammy Rae & The Friends,146523,54
0LtVJXnPR8msCJiE2DjHxy,Angela Lansbury,28780,55
3TQ9JTBI2n2hfo7aRONEYV,Sir Mix-A-Lot,525089,55
0KVR8D2dx5Td8ONhNZRLkM,Mass Anthem,27803,57
1VjLe0p8LUFKPbyKaQZAgu,Ashes To Amber,11267,53
58BVzwP1dnWnK2wktWCqHa,A Covering,583,58
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,546881,61
65o6y7GtoXzchyiJB3r9Ur,Penny and Sparrow,109014,53
0OQ8y7heASb1vEX5WXvjCr,Aaron Cole,76083,53
4BzCdhJTyTS3gumq9xmymb,ayokay,171162,53
0N41KJ4H6bkPAm2tx7VS8C,Anna Wise,68415,56
0FTGkFA0UcAfMR9f7p1djv,Kanii Archive,15931,55
2xaAOVImG2O6lURwqperlD,Catfish and the Bottlemen,987527,63
1v4YnufenjE9BLAfP90qvt,Arcade Player,31758,56
6mKqFxGMS5TGDZI3XkT5Rt,Angel Olsen,441220,55
0J2Ej2rMQyqaUX3G6MUISw,Ambrosia,353196,53
7Hf9AwMO37bSdxHb0FBGmO,Alejandra Guzman,3465782,66
5BKzvAPtNXnt0LwzGvKOH3,Aaron Watson,239861,52
6slyJwua5e5GuhuP82sTHR,Alex Campos,1701031,63
2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2453208,65
04MWLHiBtM6bdSM1aRGJyy,Fuzzy & Glad,564,58
7bvAtcPT3evvSeHDyu2zBC,Bryan & Katie Torwalt,190294,54
0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,551375,57
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,49561,53
4Uv5bceTJ2h3tLlssUNDNP,Attila,455402,54
0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,304504,54
4aKWmkWAKviFlyvHYPTNQY,Adrianne Lenker,173294,54
7ymrIsmp4vE7vAtcS12J4D,Adam Jensen,169062,57
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,1314540,63
2CKOmarVWvWqkNWUatHCex,Ana Castela,1602295,84
03LEDukdM723NRLz4UXeNv,nascar aloe,171253,53
3feB1IF85It42sebtWSqws,Ann Marie,515256,52
3jx7HGyoa2APekVbiXZvFh,The Astronomers,15880,54
48TgUBJMEZffGLQqiLpyxH,Abraham Sarache,752,59
5m8b1Ofn4kNkzRV84GopBU,Austin French,91952,52
01hRNr3yF5bYnPq4wZ88iI,Tommy James & The Shondells,302229,54
5qSM9F3Ei58tG08tXrJjSi,Alex Jean,37993,53
2MPHBxznH1fj59jbOWY38u,Sudan Archives,216692,55
0cmSXx965Hnm6fP42oW6vY,Origami Angel,76213,51
5NS0854TqZQVoRmJKSWtFZ,Chino & Nacho,2525193,64
3C8RpaI3Go0yFF9whvKoED,The Avalanches,500547,57
5CdJjUi9f0cVgo9nFuJrFa,Adventure Club,299459,54
0MmnmsAuQKRFpo6vJElcaU,Amber Run,459152,58
6yrBBtqX2gKCHCrZOYBDrB,"Peter, Paul and Mary",681308,56
0OTnx2X2FDXeewcm72lavT,Alison Krauss & Union Station,181277,52
7emRV8AluG3d4e5T0DZiK9,Loggins & Messina,448058,52
6CLuGSdrVoVKbBkuwjNXOw,Anna Landström,978,56
27mFvqQj8KpjmdKIqcw1mG,Ayo & Teo,898649,56
6SvFyXN6qzhw95Bj4HoevV,China Anne McClain,659499,58
24DO0PijjITGIEWsO8XaPs,Nora En Pure,373479,62
1CF8aEN939swnuIZGFI7Hk,The Word Alive,313378,58
7mGI9Sd66FqHjIkwzkgbG7,AR/CO,3926,60
2BVYdY4PyfCF9z4NrkhEB2,Sam & Dave,306520,58
6gj3sMEZYP6IESIptoXnrP,Ambré,80634,53
45yEuthJ9yq1rNXAOpBnqM,Polo & Pan,689924,62
1bdytLV3FPjyhfrb6BhMej,Asia,545065,55
4SzD0wClEg9NKVJZbCRFqS,Ele A El Dominio,1551571,65
0vpwDjHfD1T65OcmvpcF0S,Aniceto Molina,267427,55
7iS4CQkDpux3s40py3SqZi,Naethan Apollo,104097,53
4Yfe8uXcl5PYwknQ4OMZIP,Los Alegres de la Sierra,672145,56
6kq4GHwUcUojGIu0ziSNXf,Amenazzy,2840709,64
5xI4mPixKfrCCspATqbpy3,Eryn Allen Kane,77222,54
0fGVuq5ed21pM7iWwTcMyk,Amy Lee,395845,55
58MLl9nC29IXbE4nEtuoP2,Alex & Sierra,1152402,58
1yfmP9tNARpez6v4p31zqg,Afourteen,94652,52
03uMw43UVu9MsQCcHVSGjX,Alice Phoebe Lou,274138,57
5uK6fW2LmljRHZEmHKv9tA,Adrian,19747,56
1zVxAFV8uL5V816dzdHvYQ,Aaron Y Su Grupo Ilusion,623800,59
09L72oOms1QBoALUSLqx8u,Ron Adelaar,17830,58
7If8DXZN7mlGdQkLE2FaMo,The Gaslight Anthem,336819,55
0DjAjUeZwSixK0dRwplBXb,Alta Consigna,2590291,61
7JOR2Gdiy3l9ZWwt6CohjY,Apple Beat,79,52
4jpaXieuls7LVzG1uma5Rs,Avatar,338166,56
09L3cUdx0hq6qn5bKuJJ4I,Herb Alpert & The Tijuana Brass,152628,54
4tDkeVxH0CSkNiLVrsYmQs,The Acacia Strain,176136,52
0oeUpvxWsC8bWS6SnpU8b9,The Naked And Famous,707254,56
1Zi1c8sWZTy5rDiN3lAuEj,Ashley Kutcher,93895,56
7wiOKrtPg196Hh90CdoKPi,Los Askis,623648,60
6kBjAFKyd0he7LiA5GQ3Gz,Aqua,507061,62
2tl280wIokrLjabzrSKTgU,Holding Absence,94736,56
3QVolfxko2UyCOtexhVTli,Angèle,2604531,68
09J4zbHHwNNlN2tfgJIg21,Anarbor,212593,53
4dWtsQvuME6tCWFycaTvO7,The Brook & The Bluff,88514,52
6HQ6vf4AloXyVNdyJhrX1J,GAMPER & DADONI,140276,66
6YWdHD3R863Apw1hkx3BwC,Dan Auerbach,338224,55
3JysSUOyfVs1UQ0UaESheP,Anthrax,1509361,56
3loHXOWr2BqPeLzuZPhCyk,Appliances for Meditation,142,55
5Lm1CMoa8VOCBCLZesAcvc,Autoheart,88486,53
08rMCq2ek1YjdDBsCPVH2s,Amerie,891384,54
0xGtOrmB2hnrNRLG3vhpSo,Anri,274671,57
1W2Fv4YUnjC8hx2qQd6fGh,Stand Atlantic,175306,55
2qENnTxR7p4FZM4ImXiOLN,Mind & Ears,261,54
2tjnvrUmP46XNjFh9V0NGc,Alpha Wolf,111019,54
74fkl73HDlCXw0l6cemB89,G. Love & Special Sauce,200304,53
2AmfMGi3WZMxqFDHissIAe,The Aces,260332,54
3cbOif2nNznwEiNw9Ty8NJ,Angel Cervantes,11306,60
6f7UIM59MQy6y0bJmQcRNe,Akira Yamaoka,112587,55
1P6U1dCeHxPui5pIrGmndZ,Air,838996,60
4RzbexUO843fc5SLqKEQCr,Aaryan Shah,153071,62
68h2f0WXn4zEctSgNYozXx,Aaron Tveit,38877,55
7boQqq2hUcz9kHcQOecG4j,Andre Nickatina,205840,50
3mSAqBoXQgdlpwzWsIgBzL,Merle Haggard & The Strangers,29071,52
5s31VTVh96lZBPphv51mIH,Ariel Camacho,88701,55
4XwKU420OWVk38vz1KvH3M,Aaron Tippin,579084,50
1gUi2utSbJLNPddYENJAp4,Abhi The Nomad,130096,54
1FcRUsTmnEQfVCH5OIKSpb,Attack Attack!,227411,51
7EnWkKTmRG5i9rW93o5DZm,Axxad,22061,54
0I4Bk2s2BUJyykCwtxx8Xx,Keith & Kristyn Getty,120383,54
1Q9nxD19emMUTTWtFi7jZc,The Afters,272556,54
4SQdUpG4f7UbkJG3cJ2Iyj,Arca,420556,58
4B1bjBU8CLkIBTYTRklo2u,Chloe Adams,120126,56
7v35CkHBaT1SStgQHl95a0,Tenth Avenue North,547027,51
30HtguQmog7sTEvDJowVEC,AJ Michalka,10632,53
2gjtES0H90O1DtQylRghRk,Ja$eTheRapper,1004,49
1KsASRNugxU85T0u6zSg32,Tori Amos,727689,56
1NWIpqck2zZ43JamLJgf6U,Juan Carlos Alvarado,429990,59
0fTSzq9jAh4c36UVb4V7CB,Alex Warren,139601,55
0Xk15jHKly4c3AhPr5vjoA,Alan Silvestri,270627,58
33QmoCkSqADuQEtMCysYLh,The Archies,124512,57
23apFYuBTpFemqLDn8ViLW,Cisco Adler,23638,51
2cwPMVEFK3JRfFmbStXoMD,April Shower,382,55
52OQXvCMAJ0zqE2ZQrBTqC,Julie and the Phantoms Cast,413931,58
3NTbOmzlj2cL86XFuDVFvZ,MAN WITH A MISSION,965913,66
4DYFVNKZ1uixa6SQTvzQwJ,Ken-Y,326166,64
6DQwC1hPrwv3JRmvxONCoZ,Sophia Anne Caruso,21080,53
0cTIgkgGfLEoAAKV7tJnRz,Aleza,9241,50
2y9j8qUwBMGPYPQJJxmYzD,Anna Clendening,524597,54
0kErUwb6xgWfkdn0RyZWHZ,Annika Wells,25264,53
3UAk61T8PItbpgEi9u7ofY,Andrew Belle,237282,57
1Y4RbL9WTMzu0TTobNbNSv,Beto Y Sus Canarios,379376,53
2KaW48xlLnXC2v8tvyhWsa,Amaranthe,512395,60
0FRKTwQSToXpCxYMhyUzYY,Have A Nice Life,273606,54
5DUlefCLzVRzNWaNURTFpK,Cali Y El Dandee,3906627,69
2clS9uX2uOrHHqkyDMkzA1,Amaria,42956,52
3ALVPmg5sZexSVD2m9atEt,Invent Animate,96889,53
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,4925550,75
7kwEvDE8e7EBGKh5bLczqQ,Anthem Lights,420969,54
0LyOADBjj28cbvJWTXUEGA,Loren Allred,136138,58
7abCELr0U2E5K2nPjVtWkN,Alex Brightman,18461,52
14V8ZRhL66NIzXAmYtQ8Vj,Kolton Moore & the Clever Few,44489,51
3ImqpXKKgkH5VydfgX1hd4,Say Anything,286407,49
3phVKYqeq84Ai91CHTQfNq,Hillsong en Español,650479,62
3btzEQD6sugImIHPMRgkwV,Wolf Alice,623349,60
2GUw9Wzha61PkZoRVv1PDD,aldn,60367,51
2hcGTRaH2FXoKel4UTGWJ0,Noise and Nature,521,54
7d7q5Y1p2QWS4QRAhTQR5E,Anne Murray,656781,58
29lz7gs8edwnnfuXW4FhMl,Against Me!,276007,52
1INuLZXjjVbcJRyWvD1iSq,Jack & Jack,1422698,60
6Bllzm0olEwqGwPujaLiuA,Arlie,79695,51
5U4QDnlOlmZx9MHV45EoDE,Rowan Atkinson,6351,53
2ULfUlN73yOwI0TBKryUac,Ark,34,50
2JPKyBvknhpjBrZx65AmM9,Crafting Audio,694,56
1cutd8e41XvxXnFPOFIxMD,ALLBLACK,75451,50
3yHLsTJ9OZ19qwY1Q5BEQJ,Binomio de Oro de América,1731804,66
2sF5nNXnrrsCPZlt8ZpyGd,Rich Amiri,48291,52
4225vUKDHwHhcYY9IRWwX0,Nancy Amancio,577242,58
0DAqhikcMKLo2lPADVz2fs,Jay & The Americans,120214,53
029TNxYpdZWjCidyQjNmgE,Homero Guerrero y Lupe Tijerina,1278,57
6LufpoVlIYKQCu9Gjpk8B7,Sharon Jones & The Dap-Kings,267030,59
5oJvmyeWzyeahRtjup3Oys,AVAION,102623,65
3erL8NEQbmmOXhO6yyVWxO,Celestial Aeon Project,61606,56
3erL8NEQbmmOXhO6yyVWxO,Celestial Aeon Project,61606,56
32ckuKo8LrZhQMyCehYKkt,Tom Lord-Alge,1834,57
5tHu8TW9KdNoJPvltlE8uo,Alexis Garcilazo,15504,53
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,212345,53
2sADpsTiKjzV9DRVDMXAeN,ARCHEZ,44884,60
4p5WgeiPSPpqPDs7T6OkWf,ANOTR,52981,61
6sPQwc6lix6K1Gv64v91Ml,Ambulo,7683,55
4fO3o7bcYWTiLssCXfGIkQ,La Apuesta,810479,55
1Pe5hlKMCTULjosqZ6KanP,Martha Reeves & The Vandellas,426039,56
0fgYKF9Avljex0L9Wt5b8Z,Echo & the Bunnymen,809613,56
1c4rxrxy8eDLvMVL1DTiBe,Andra Day,391464,56
2vDV0T8sxx2ENnKXds75e5,Booker T. & the M.G.'s,269838,57
2tbvDi9eXf9XXp06LupkED,Alice Deejay,118455,61
3et9upNERQI5IYt5jEDTxM,Thy Art Is Murder,420951,55
1dtZllLT0EINXgSftEnOjv,Atwood,34584,52
3aaB0ikurvg0sqDqrcOuI4,Los Vendavales de Adan Melendez,49154,57
0VaYChYezacJi7h3aCmcpG,Native American Flute,46730,50
1GKYNY4rIPnOuTfC0J1IWw,Audrey Assad,136577,51
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,4014293,73
2QFzaQjpqjQBtvwZLVMdMG,Charly & Johayron,18981,52
5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,353406,58
7rybj6DFBE9HYjDsD4ILuA,A Dreaming Machine,219,53
6kHu5ICQRBZdsAHjAjQlmp,Agatha Lee Monn,2005,53
1S9WGrK7SZfXXQtHBYzDle,Sammy Adams,174595,51
0vtjXmCLNmJti4fJ5dBhxc,André De Shields,2742,51
43UmVQp9qZILibJ5vHq21k,Austin Millz,90736,54
5pESuWfJEKxJdEEhZKFDC5,Alice Lee,4464,53
3zaxUd86U92CdZkNa6NUo9,Ark Patrol,91805,55
01W8kYNqFHyKicPfR0pLwO,England Dan & John Ford Coley,267634,57
5lYeiQxUTcGKVgAuTqbTeL,Charles Ans,1418316,69
4bGPjihFEUsxf9LPn1epOv,Martin Arteta,11656,58
6Fwq3TDWpMhcL1KTKVQiI8,Saint Asonia,224639,53
54tv11ndFfiqXiR03PwdlB,Adam Melchor,98172,53
4RRmL81NhhouCKGo8I6GaU,ADTurnUp,17783,55
6aIcl5XVRwk32v6hc7lDyV,Aino Jawo,345,53
5fyDppLDl1juIu1BcUT5zh,Digital Farm Animals,67549,61
3J8YGHzxEZzHRYVxGmQCvJ,Dazey and the Scouts,122119,52
5v74mT11KGJqadf9sLw4dA,Cannonball Adderley,188991,56
5aB4SpKYteOJ8pAleoKkg7,Hector & Tito,845664,62
57ALvbCBaCkNlgTOSiUPdT,Aaron Neville,117948,55
0d6alfZHUx3xoRnPjkTL7Q,Alice Sara Ott,45574,57
1gkcZQArk5rV8uBwG8y5FX,Amy Adams,22423,51
716ZwtZBmwROBXcFmCzfdM,Andrew McMahon in the Wilderness,186243,51
60adCptqwRkANTtVja0bvf,Academy of Ancient Music,37149,58
1pNP4idjNnhPXDLi0Jz12R,Andre de Ridder,1455,59
3TQh6LXI9ADgyZJTT19TeR,Alberto Pedraza,190692,56
5jG6uRqinuI83luutMpW6y,Gavin Adcock,11447,48
3OpqU68JpZlzvjAJj3B2Da,Alestorm,593602,57
0P2bZXPyjHYRW4guHVAFl1,ARMNHMR,97648,50
25hbSOMmbhgqvonjC876UJ,Aer,141433,49
0FVj4JuzTyudaXAwfqDQ20,Autograf,111191,54
5uQAgpFL2lx2pufHYhPAin,Allysium,1040,55
6jHG1YQkqgojdEzerwvrVv,Eric B. & Rakim,626635,53
78u1jLVBjPSXQVmHBV43yG,Alborosie,634774,58
5HG9Eg7Ik8ZuNtMyGYTxLG,Alexandre Tharaud,30936,57
5WJCUSIw2Td5IEfa3LXCo9,Ax and the Hatchetmen,33988,49
2f1gRV8q7Wua3x7dkoWrbS,ALTÉGO,102854,57
4n1lW38WKgyPEIZowQ3AND,Akira Kosemura,71436,56
4PpmBoqphQusNFsxuVKb6j,Paula Abdul,1018229,53
0cLrgpG3pW4MX4nD8h6qCc,El Michels Affair,160124,54
6Hf2g14O2TP25JUNZuvIgn,Alicia Villarreal,832550,60
6urkHDoIVO1WO8vNIwcJmM,Die Antwoord,1643652,58
7jkEdcZtIMWXlEM5sgZ2uK,Anti Da Menace,30722,50
3I6e2ZqqoxQhXc9z7Tp5ci,Rising Appalachia,206352,52
1DniCdCPIT1pk1uot0paBR,Bronco El Gigante de America,393420,48
04vj3iPUiVh5melWr0w3xT,Christine and the Queens,652946,59
4qivGtDBIkQFLCeduRpi24,Rhett Akins,200871,49
2PJEagPIxaBugeMjIyKVXF,Aitch,1035380,70
1xNmvlEiICkRlRGqlNFZ43,Axwell,1571199,62
6urzdpGY5yUimWZsgJUoTb,Airbourne,761804,60
4qmHkMxr6pTWh5Zo74odpH,Elvis Costello & The Attractions,259451,53
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,9053,52
6QjN6GM0FYKcviJrQoAsbD,Chill Astronaut,6206,51
2MWaA6CZ9Rf8tDDuoMjZJq,ANIZYZ,12262,57
526q7RxT5KA1VGeQ5GMSHO,Craig Armstrong,76363,57
6d8NscVVbeMVINZwJDOoN5,Crash Adams,785782,58
3gi5McAv9c0qTjJ5jSmbL0,A.L.I.S.O.N,35293,52
0aaYORc6Zmp1SCXhRRDwNW,Jovanny Cadena Y Su Estilo Privado,921371,58
5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,437341,63
7BFnoFhJjLWcsqmN3Hizqg,Joe Arroyo,708168,59
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,233181,63
0r8toju2ecKaVtItkzAnNi,Aleks Syntek,1425297,63
2J2lnOLZ6awcRhTfLGfKzI,Mystery Ark,146,54
0MK8l3nURwwQIjafvXoJJt,ASIAN KUNG-FU GENERATION,976609,60
3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,18866249,82
4I2BJf80C0skQpp1sQmA0h,Belle and Sebastian,622766,57
5lcjVQ4c220HJHr0AuZXdl,Luis y Julian,408413,53
0fkTQEEyEyH71i9tDhS7CO,Ashes Remain,255297,57
7oAskcd3mX9ZzxMPFHYqoN,Andrew Ripp,43183,49
7jLpPyJ5gQxCvwiBsUfFu6,4*TOWN (From Disney and Pixar’s Turning Red),255541,56
6aFmZaY3ydeUcYFXIJqzAT,Abby Cadabby,843,49
0AkmSuTOzM2pNCIOSP8ziv,Amigo the Devil,123491,50
4kwxTgCKMipBKhSnEstNKj,Animal Collective,511531,51
6sacEP77oivRMuZRlOuSCr,Ro$ama,2538,47
09SeCXWOJ9r88UZD6uoxgs,Arlo Fry,14,54
7Jd98Mm2x1fQBzQmQOeX79,Austin Meade,33806,47
4d4OGW8V5resuylQWT6S9s,Viento Y Sol,506695,56
1NiC1V6xc8OR1ERiIoCvtx,Los Angeles Negros,903946,61
0jqbEIAvdjUOi5Za48pzQG,Abel Balder,832,60
4kCZ5nyurc9eIqLJfUcW0Y,Anonymous,15855,55
7gcq03kJfgHiW2qPTwS6q1,ay3demi,8276,50
3IEvQoAohcGX7CdrbtIle7,Baby Rasta & Gringo,3067437,62
4OfU76YhPU04wlmbVFFgTJ,ATARASHII GAKKO!,380123,62
1pi7nGhOM7PTHR5YEgXVGq,Villano Antillano,101599,62
5ApQnMT6oR8eLguf24xb9S,Foreign Air,117653,53
5x5QpMsxPAaMgm0bxQyKJC,DJ AG O GRINGO,17013,62
1uLYUm2A6kpFYAECfAFoH1,A$AP NAST,32369,51
7jZM5w05mGhw6wTB1okhD9,ATB,356514,64
7hmwyQifkGl8GgOMVJZvW0,Angaleena Presley,16528,48
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,2603090,73
4IKVDbCSBTxBeAsMKjAuTs,Armaan Malik,18164624,75
6nZiWg5ZB511S24WmB7TCV,Alexander Scriabin,59381,55
6U1dV7aL68N7Gb0Naq34V5,REI AMI,134421,53
2garjIdgTW5i89s4Z3UT72,Andrew Garfield,87420,53
59SThek9uTINSehGNcgmsi,Aiko,9050,53
